R0_v,R0_y,w_v,w_y,cv,cy,tv_0,ty_0,r,S_rate_ini,Rcv_rate_ini,Rcy_rate_ini,Rv_rate_ini,Ry_rate_ini,R_rate_ini,group
1.7098210206559254,1.0903390913856326,0.10634950944159087,0.42160910049651584,0.1967635453250272,0.4487185658146256,21.102367414701003,16.127114051825085,0.441601208648966,0.3192212723633226,0.06401392600192016,0.04778108303022355,0.826532909081366,0.7611377911850709,0.11225897782051444,1
1.7579464569835594,1.1887994569875522,0.7899762557811325,0.28096003115328033,0.2435514017172626,0.15833431064429726,18.400598799802193,19.860039474339008,0.30730837906618963,0.28348648134098775,0.049284301102726136,0.016396027809222467,0.33269657684419784,0.5024477501003016,0.6765352937742785,2
1.5323831304730837,1.0271304285796587,0.21806884701637,0.6929539043258921,0.41233085285625487,0.24674954754450965,16.65886296727255,21.381260727011508,0.7993561687489625,0.17431533062709853,0.04794408258452974,0.08562575097290549,0.2864841828415503,0.5276436460489394,0.3936740547611255,3
1.3983726463526809,1.2129120392846373,0.4401143492725415,0.6566466643062248,0.5342937860581845,0.7837590956860925,19.83116944571801,14.747928056581666,0.8522654259601835,0.6660139430822467,0.07436768792896901,0.04059365224345221,0.27984255130983254,0.399885309323485,0.7606760602146926,4
1.631179762295199,1.1772365196668468,0.08016358148638401,0.8713544537327342,0.3083976321190791,0.7822902474331098,15.150301237120226,21.101410912136906,0.5617562154668765,0.5190460209574644,0.09591980850846701,0.021631870085828862,0.5939517655701362,0.36114359752492875,0.8689831995129651,5
1.8165759586198174,1.1778628351473241,0.4552705850019525,0.9265849120469132,0.06051054132061131,0.08586054135894744,13.80110350176588,13.293487005071558,0.2698977669234795,0.7572608573544438,0.02113152345178456,0.05135841285915166,0.6530759401843452,0.2465975270561197,0.8433737867208512,6
1.5420294830949852,1.0412531961582097,0.9718891941457514,0.17284010465418606,0.8731686951474876,0.513359147416573,12.621672884384939,18.9922708610998,0.8558769443907095,0.45544211505425636,0.022267820952359692,0.0657704721711881,0.8846651155459554,0.620013700613799,0.47812734298680737,7
2.551301763504876,1.154355754749495,0.7084098241626314,0.0762647389939119,0.7062966830492244,0.5451002329769579,12.286347523186272,12.08832136274652,0.8443037174033788,0.44192907117263536,0.03413679320875856,0.0379020063185125,0.6424485996668284,0.8288475968618919,0.45074141580633287,8
2.639617223671696,1.140883124963063,0.7825420002262361,0.7527041263547635,0.6204667150294216,0.9105256613727536,21.617278800365852,16.81919354588767,0.6694517594622738,0.22362859411779448,0.0876975539896555,0.05644291723626335,0.3017599794301239,0.22498032900245724,0.48280193551319284,9
2.0617883697724175,1.0933701883545228,0.5890794112007806,0.1631255375630747,0.12535126554406942,0.2949078634407187,20.240329102719798,15.537813000553026,0.5381636361112263,0.39857758953120914,0.01963178143522136,0.05832234957595442,0.2505782339170173,0.5584666585947228,0.3931404738338563,10
1.7614528340285178,1.0343954017438168,0.4245736577694063,0.5274663705584646,0.16579165898709944,0.731775203544736,20.299869948053864,21.497214806258356,0.1818213870390844,0.680128871748085,0.08055856728307578,0.0962003351802549,0.12745655889536694,0.4848574536432948,0.448891349260106,11
1.3918400967595481,1.0284568125282545,0.8815296492825955,0.7728816187432773,0.35334586512284555,0.42277977791605575,12.37745772288454,18.267671715707618,0.9254371346251563,0.4648043151805281,0.023880728582414242,0.09498451273596833,0.5342384857310083,0.10449617962817966,0.16736843356637657,12
1.6974156546136214,1.2386764990089674,0.09988952026136157,0.5105561678885114,0.6825948086751312,0.03862804108986476,15.897075035473891,18.934316812741297,0.4957052533279446,0.12856253790443398,0.02314567100744774,0.07393765665802703,0.3674189049184581,0.317680214860868,0.19525013910502886,13
1.9277821969771884,1.0332742672448567,0.8190919243642493,0.7089653807262817,0.07416100065085228,0.37815907311732444,15.777892900916322,21.954061788642193,0.6839024635332855,0.44841486769404926,0.01835558073603631,0.060538091674211286,0.28948570538713325,0.4891874573771201,0.6397618806537909,14
2.8395013447080997,1.058149794313788,0.9287592198511608,0.16814241789148113,0.025131864919796076,0.47017913336735573,18.451862661032834,18.272471310318927,0.9293882369715336,0.7420560614727422,0.06722502488920572,0.042023402688391866,0.881753632346726,0.2543779602605284,0.22483298338564484,15
2.2828645589749876,1.2256391486247666,0.49219137025427057,0.9013167018281797,0.402169057102619,0.20827977906308826,16.87035339201775,16.369802168848423,0.13846233148513853,0.517519003827291,0.056281652657065966,0.04299184824820063,0.896630231188912,0.40339143546413603,0.4343578140222383,16
2.0989578530364406,1.142244105284528,0.10843601814700016,0.7956563372120298,0.7516983144825305,0.6882319131994558,20.371416476683894,17.35181606397129,0.38256890848179326,0.10538955698760863,0.04677375903142033,0.03866375413843352,0.16306796559806136,0.34900585848935195,0.20052759882719884,17
2.7440332658534325,1.1671613060985595,0.36734494281993285,0.67168101957041,0.14791004796527749,0.34815680482437183,13.61992171115357,21.260161074044873,0.29662777547943486,0.46988603503090165,0.029027383607860877,0.04291570199079511,0.602771808792702,0.8403711729430683,0.49590294684588176,18
2.587687116178995,1.1720445903207235,0.7442756308946148,0.24176600429581616,0.7737439081746681,0.43193977120034316,13.60447652482668,16.397845202487307,0.7610756720287402,0.8847397761135404,0.08822599535612238,0.06106481242085962,0.22050276579497777,0.6028987538480849,0.44938950988226967,19
2.039119407880997,1.1131629957031044,0.814286784972067,0.3329357736634067,0.3594660304350612,0.5716882082526407,15.91071539287908,13.508909920634785,0.712426380472655,0.7985007831720833,0.055962610897557497,0.048597979203587965,0.1613488228371355,0.40737625794427224,0.8647460618198719,20
2.1942459556035243,1.0219735350499746,0.9108001323410004,0.14140033014393122,0.8427854532048161,0.8899025487483334,12.133834627150925,15.189106528804064,0.609851609048971,0.3116621682212326,0.028656840493642526,0.04026659704425481,0.19617832525893222,0.44605354785946894,0.3121740227806128,21
2.777692512522524,1.1239362061035072,0.5255819415154526,0.540213553721802,0.1807893393968077,0.6734997668304442,14.230105173720428,17.298847416538184,0.8401430314604938,0.666289156973843,0.08611086794673561,0.0653839229202666,0.15608923019058968,0.8285634809452364,0.40762825214513343,22
2.3507466482761066,1.203332172036078,0.9872598823818559,0.9099630888279626,0.13074980200371003,0.6152644524730043,17.78032086839523,14.072487434264335,0.4625283019470423,0.5702572733082009,0.07052844326786127,0.06920059310967712,0.4488406320386984,0.5492978213170859,0.37140052334330687,23
2.073407386027004,1.2128526867894365,0.3121631418768013,0.2775793144698963,0.6499979338216432,0.5098868374425004,19.74561072940719,21.24243505162041,0.7236462274307948,0.512130626461453,0.07755084951131551,0.0511533046794707,0.3819157727286723,0.18143737556795822,0.1437723009922098,24
1.97290330766821,1.1371752868832765,0.32451161147924684,0.6698905179949047,0.3714586027075829,0.641961582880541,15.923815845074834,20.43558127317007,0.4622114519607684,0.32832293598023266,0.06868735226145667,0.03872031935266156,0.3596432537794715,0.43772466659160425,0.7811329499250457,25
1.2882648278252504,1.1876241792657438,0.5681818135337209,0.139200072042825,0.2692234147080487,0.7330863383913979,16.91417048627416,19.373812964057105,0.4620303012585616,0.5227087186510784,0.01053905047439291,0.022591515337075662,0.6223912266502458,0.5405845551195855,0.661484913216692,26
2.785159347955001,1.1797462792579145,0.7656014649884786,0.9882410995240057,0.4159042151011861,0.7155892791022713,12.847036411464366,17.326448518204863,0.8182909774436785,0.2770838615453932,0.0553812582144363,0.05891707096955298,0.12196137933358209,0.7831689817489699,0.5589673368695003,27
2.201237275524033,1.0362724862705297,0.2628550972324888,0.15043922188365094,0.9192864584313191,0.2033702571339814,17.89710614575858,17.746725762068678,0.15313252374729258,0.7290345026747345,0.021352306591823043,0.06391825733975015,0.5642484673306963,0.6467949352717447,0.8564365761425967,28
1.481392983081946,1.0874505473686915,0.10574254181688222,0.23801095113475762,0.2799303752976514,0.8814472691636076,18.034347238498963,15.625830053561184,0.48066273300662066,0.48070753696764423,0.017214466482133792,0.03628456369592535,0.4936988653669122,0.6281543294353064,0.4020170401380817,29
2.204580913232934,1.0008476964288502,0.6645750011875732,0.5301557794607232,0.8011295384500406,0.8905403951318036,21.09421891020167,18.735413452685442,0.2614036723812785,0.26854959345701623,0.06559094666022973,0.038572171211923884,0.6246530368091038,0.44105633591768856,0.33948341932461956,30
1.5979598832325714,1.1009654326238367,0.7473755911026304,0.9613260966749955,0.5825072725586143,0.4435104189789333,12.880258130249658,14.585015319992902,0.501035461275204,0.1992562169495448,0.07526592594544522,0.07130163688273498,0.5224731623880375,0.8677397986704891,0.8642081705885561,31
1.9721247739752146,1.1862261232874274,0.607095917617036,0.17938309468661928,0.14740448746497792,0.2594279999765678,21.9896109800862,16.265642719534437,0.9071946928407659,0.24424932424390464,0.016407004732870104,0.0912282809049928,0.7362076247574042,0.14890747341747906,0.2783576893117229,32
1.3318446884776578,1.0124417285895129,0.07520200889906278,0.8843286404306464,0.9463048869215032,0.7278059693517444,12.159164340920352,19.105431258814924,0.8689822302380169,0.8613377143898528,0.03185862525469391,0.07805620571555641,0.23578055926881425,0.781560534347134,0.10800536518955774,33
2.070869879485538,1.0775048538745238,0.3049575818773979,0.07841152657195595,0.037160601987470857,0.3545186597493665,13.940997138433927,15.070292853083298,0.5610214106435042,0.34155509693308006,0.06712028027091962,0.017904115033123825,0.5400561027943399,0.610676994664356,0.38058619293116736,34
1.5242995395003933,1.0246087393357524,0.6160604179123091,0.43888873444564147,0.2627409602978141,0.11246127617671642,21.39277632299121,17.909585129281794,0.44735991485271176,0.7129003410261209,0.02018378373977886,0.038517933498837906,0.8130120131945036,0.16510494586739755,0.3563800386251025,35
2.4068574544280352,1.0480867053490441,0.938214825544559,0.3287163350346764,0.14705581263506828,0.6953625146881298,16.247938740582036,16.10596320548343,0.10411328449291418,0.6843254833966554,0.0658302704753238,0.09284739970975747,0.7958981882184469,0.2426615125023609,0.1529662824082638,36
1.786835611415063,1.0014536381503183,0.14874275266108467,0.5401512094068049,0.5786818256492643,0.897018399159474,20.514526945749694,12.479135454635863,0.8838065049472177,0.7238109423062965,0.05989651399469506,0.052929345206989505,0.7679052714075842,0.42830127153598496,0.37671297059348274,37
1.3308891849409537,1.0616994781640914,0.8168932775095397,0.8699654673201761,0.42565277738646135,0.019549276735582814,12.62427850814157,15.265727740295263,0.5914029790216156,0.600472115889124,0.032844466198516394,0.04976664863681716,0.7108250911435818,0.6137904301111263,0.6699360626001212,38
1.810138889396538,1.1511356005874254,0.7083399319312466,0.8574108112167261,0.5546867724214517,0.8068179455551737,14.779754896967301,20.52671370610491,0.8272226024260839,0.3605141126852418,0.02384148523327496,0.060241810914028734,0.3046921596669657,0.8410425779666628,0.6726234174368075,39
1.504556441931961,1.1853863935600883,0.440019675909259,0.7827423373175434,0.7440240610789708,0.1131276476694446,17.864666116913327,19.35859569398459,0.8395226307816755,0.39573654078190923,0.07274985955605455,0.018331608738718023,0.7336224718285154,0.5313662817275819,0.8088682803179803,40
